ags,name,is_kreisfrei,bundesland,regierungsbezirk,landkreis,population,population_date,homepage_url,allowed_domains,lat,lon,wikipedia_url,wikidata_qid,wikipedia_revision,last_checked,source
09186152,Schweitenkirchen,0,Bayern,Oberbayern,Landkreis Pfaffenhofen an der Ilm,5689,2023-12-31T00:00:00Z,https://www.schweitenkirchen.de/,schweitenkirchen.de|www.schweitenkirchen.de,48.500000,11.616667,https://de.wikipedia.org/wiki/Schweitenkirchen,Q489303,256710791,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09186158,Vohburg an der Donau,0,Bayern,Oberbayern,Landkreis Pfaffenhofen an der Ilm,8918,2023-12-31T00:00:00Z,http://www.vohburg.de,vohburg.de|www.vohburg.de,48.766667,11.616667,https://de.wikipedia.org/wiki/Vohburg_an_der_Donau,Q251778,263790753,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09186162,Wolnzach,0,Bayern,Oberbayern,Landkreis Pfaffenhofen an der Ilm,11983,2023-12-31T00:00:00Z,https://www.wolnzach.de/,wolnzach.de|www.wolnzach.de,48.600000,11.616667,https://de.wikipedia.org/wiki/Wolnzach,Q491958,262705568,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187113,Amerang,0,Bayern,Oberbayern,Landkreis Rosenheim,3761,2023-12-31T00:00:00Z,http://www.amerang.de/,amerang.de|www.amerang.de,47.991667,12.309444,https://de.wikipedia.org/wiki/Amerang,Q463022,256260019,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187114,Aschau im Chiemgau,0,Bayern,Oberbayern,Landkreis Rosenheim,5802,2023-12-31T00:00:00Z,http://www.aschau.de/,aschau.de|www.aschau.de,47.776890,12.322970,https://de.wikipedia.org/wiki/Aschau_im_Chiemgau,Q127827,262131301,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187116,Babensham,0,Bayern,Oberbayern,Landkreis Rosenheim,3307,2023-12-31T00:00:00Z,http://www.babensham.de/,babensham.de|www.babensham.de,48.083333,12.266667,https://de.wikipedia.org/wiki/Babensham,Q252437,259788972,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187117,Bad Aibling,0,Bayern,Oberbayern,Landkreis Rosenheim,19745,2023-12-31T00:00:00Z,https://www.bad-aibling.de/,bad-aibling.de|www.bad-aibling.de,47.863889,12.010000,https://de.wikipedia.org/wiki/Bad_Aibling,Q5758,263066491,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187118,Bernau am Chiemsee,0,Bayern,Oberbayern,Landkreis Rosenheim,7178,2023-12-31T00:00:00Z,https://www.bernau-am-chiemsee.de/,bernau-am-chiemsee.de|www.bernau-am-chiemsee.de,47.816667,12.366667,https://de.wikipedia.org/wiki/Bernau_am_Chiemsee,Q126960,258699355,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187120,Brannenburg,0,Bayern,Oberbayern,Landkreis Rosenheim,6917,2023-12-31T00:00:00Z,http://www.gemeinde-brannenburg.de/,gemeinde-brannenburg.de|www.gemeinde-brannenburg.de,47.733333,12.100000,https://de.wikipedia.org/wiki/Brannenburg,Q533000,263153297,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187121,Breitbrunn am Chiemsee,0,Bayern,Oberbayern,Landkreis Rosenheim,1579,2023-12-31T00:00:00Z,http://www.vg-breitbrunn.de,vg-breitbrunn.de|www.vg-breitbrunn.de,47.883333,12.400000,https://de.wikipedia.org/wiki/Breitbrunn_am_Chiemsee,Q571432,256260698,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187122,Bruckmühl,0,Bayern,Oberbayern,Landkreis Rosenheim,16984,2023-12-31T00:00:00Z,https://www.bruckmuehl.de/,bruckmuehl.de|www.bruckmuehl.de,47.883333,11.916667,https://de.wikipedia.org/wiki/Bruckm%C3%BChl,Q545290,263645806,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187123,Chiemsee,0,Bayern,Oberbayern,Landkreis Rosenheim,220,2023-12-31T00:00:00Z,http://www.vg-breitbrunn.de,vg-breitbrunn.de|www.vg-breitbrunn.de,47.856111,12.400000,https://de.wikipedia.org/wiki/Chiemsee_(Gemeinde),Q705821,263241152,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187124,Edling,0,Bayern,Oberbayern,Landkreis Rosenheim,4639,2023-12-31T00:00:00Z,https://www.edling.de/,edling.de|www.edling.de,48.066667,12.166667,https://de.wikipedia.org/wiki/Edling,Q224720,264026466,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187125,Eggstätt,0,Bayern,Oberbayern,Landkreis Rosenheim,2941,2023-12-31T00:00:00Z,http://www.eggstaett.de/,eggstaett.de|www.eggstaett.de,47.926980,12.379190,https://de.wikipedia.org/wiki/Eggst%C3%A4tt,Q551667,263241475,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187126,Eiselfing,0,Bayern,Oberbayern,Landkreis Rosenheim,3285,2023-12-31T00:00:00Z,http://www.eiselfing.eu/,eiselfing.eu|www.eiselfing.eu,48.040833,12.242222,https://de.wikipedia.org/wiki/Eiselfing,Q545191,261862646,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187128,Bad Endorf,0,Bayern,Oberbayern,Landkreis Rosenheim,8452,2023-12-31T00:00:00Z,https://www.bad-endorf.de/de,bad-endorf.de|www.bad-endorf.de,47.900000,12.300000,https://de.wikipedia.org/wiki/Bad_Endorf,Q251462,261753841,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187129,Bad Feilnbach,0,Bayern,Oberbayern,Landkreis Rosenheim,8512,2023-12-31T00:00:00Z,http://www.bad-feilnbach.de/,bad-feilnbach.de|www.bad-feilnbach.de,47.774650,12.007110,https://de.wikipedia.org/wiki/Bad_Feilnbach,Q522430,264183229,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187130,Feldkirchen-Westerham,0,Bayern,Oberbayern,Landkreis Rosenheim,11138,2023-12-31T00:00:00Z,http://feldkirchen-westerham.de,feldkirchen-westerham.de|www.feldkirchen-westerham.de,47.900000,11.850000,https://de.wikipedia.org/wiki/Feldkirchen-Westerham,Q532758,264027322,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187131,Flintsbach am Inn,0,Bayern,Oberbayern,Landkreis Rosenheim,3095,2023-12-31T00:00:00Z,http://www.flintsbach.de,flintsbach.de|www.flintsbach.de,47.716667,12.133333,https://de.wikipedia.org/wiki/Flintsbach_am_Inn,Q532824,264027727,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187132,Frasdorf,0,Bayern,Oberbayern,Landkreis Rosenheim,3065,2023-12-31T00:00:00Z,http://www.frasdorf.de,frasdorf.de|www.frasdorf.de,47.800000,12.283333,https://de.wikipedia.org/wiki/Frasdorf,Q126889,258413007,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187134,Griesstätt,0,Bayern,Oberbayern,Landkreis Rosenheim,2923,2023-12-31T00:00:00Z,http://www.griesstaett.de,griesstaett.de|www.griesstaett.de,48.000000,12.183333,https://de.wikipedia.org/wiki/Griesst%C3%A4tt,Q551697,263027077,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187137,Großkarolinenfeld,0,Bayern,Oberbayern,Landkreis Rosenheim,7484,2023-12-31T00:00:00Z,http://www.grosskarolinenfeld.de,grosskarolinenfeld.de|www.grosskarolinenfeld.de,47.890833,12.079722,https://de.wikipedia.org/wiki/Gro%C3%9Fkarolinenfeld,Q532876,259956382,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187138,Gstadt am Chiemsee,0,Bayern,Oberbayern,Landkreis Rosenheim,1249,2023-12-31T00:00:00Z,https://www.gstadt.de/,gstadt.de|www.gstadt.de,47.884444,12.418056,https://de.wikipedia.org/wiki/Gstadt_am_Chiemsee,Q629619,263237349,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187139,Halfing,0,Bayern,Oberbayern,Landkreis Rosenheim,2836,2023-12-31T00:00:00Z,http://www.halfing.de,halfing.de|www.halfing.de,47.952020,12.276253,https://de.wikipedia.org/wiki/Halfing,Q583505,264029026,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187142,Schechen,0,Bayern,Oberbayern,Landkreis Rosenheim,5376,2023-12-31T00:00:00Z,http://www.schechen.de,schechen.de|www.schechen.de,47.933333,12.133333,https://de.wikipedia.org/wiki/Schechen,Q252794,263225023,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187145,Höslwang,0,Bayern,Oberbayern,Landkreis Rosenheim,1258,2023-12-31T00:00:00Z,http://www.hoeslwang.de,hoeslwang.de|www.hoeslwang.de,47.954167,12.329722,https://de.wikipedia.org/wiki/H%C3%B6slwang,Q554161,256256452,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187148,Kiefersfelden,0,Bayern,Oberbayern,Landkreis Rosenheim,6841,2023-12-31T00:00:00Z,http://www.kiefersfelden.de,kiefersfelden.de|www.kiefersfelden.de,47.616667,12.183333,https://de.wikipedia.org/wiki/Kiefersfelden,Q509310,263620231,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187150,Kolbermoor,0,Bayern,Oberbayern,Landkreis Rosenheim,19414,2023-12-31T00:00:00Z,https://www.kolbermoor.de/,kolbermoor.de|www.kolbermoor.de,47.850000,12.066667,https://de.wikipedia.org/wiki/Kolbermoor,Q253445,263268491,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187154,Neubeuern,0,Bayern,Oberbayern,Landkreis Rosenheim,4355,2023-12-31T00:00:00Z,https://kulturdorf-neubeuern.de/,kulturdorf-neubeuern.de|www.kulturdorf-neubeuern.de,47.766667,12.150000,https://de.wikipedia.org/wiki/Neubeuern,Q536363,263670341,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187156,Nußdorf am Inn,0,Bayern,Oberbayern,Landkreis Rosenheim,2671,2023-12-31T00:00:00Z,http://www.nussdorf.de,nussdorf.de|www.nussdorf.de,47.733333,12.150000,https://de.wikipedia.org/wiki/Nu%C3%9Fdorf_am_Inn,Q536462,264032318,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187157,Oberaudorf,0,Bayern,Oberbayern,Landkreis Rosenheim,5359,2023-12-31T00:00:00Z,https://www.oberaudorf.de/,oberaudorf.de|www.oberaudorf.de,47.647500,12.171944,https://de.wikipedia.org/wiki/Oberaudorf,Q524660,262652261,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187159,Pfaffing,0,Bayern,Oberbayern,Landkreis Rosenheim,4265,2023-12-31T00:00:00Z,http://www.pfaffing.de,pfaffing.de|www.pfaffing.de,48.050000,12.116667,https://de.wikipedia.org/wiki/Pfaffing_(Landkreis_Rosenheim),Q254076,255570078,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187162,Prien am Chiemsee,0,Bayern,Oberbayern,Landkreis Rosenheim,11262,2023-12-31T00:00:00Z,https://www.prien.de/,prien.de|www.prien.de,47.856020,12.346230,https://de.wikipedia.org/wiki/Prien_am_Chiemsee,Q18863,263951351,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187163,Prutting,0,Bayern,Oberbayern,Landkreis Rosenheim,2936,2023-12-31T00:00:00Z,http://www.prutting.de,prutting.de|www.prutting.de,47.900000,12.200000,https://de.wikipedia.org/wiki/Prutting,Q532859,255781532,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187164,Ramerberg,0,Bayern,Oberbayern,Landkreis Rosenheim,1437,2023-12-31T00:00:00Z,http://www.ramerberg.de,ramerberg.de|www.ramerberg.de,48.016667,12.150000,https://de.wikipedia.org/wiki/Ramerberg,Q260613,264030450,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187165,Raubling,0,Bayern,Oberbayern,Landkreis Rosenheim,11594,2023-12-31T00:00:00Z,http://www.raubling.de,raubling.de|www.raubling.de,47.788056,12.104722,https://de.wikipedia.org/wiki/Raubling,Q538080,263878068,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187167,Riedering,0,Bayern,Oberbayern,Landkreis Rosenheim,5587,2023-12-31T00:00:00Z,http://www.riedering.de,riedering.de|www.riedering.de,47.833333,12.200000,https://de.wikipedia.org/wiki/Riedering,Q532692,261976144,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187168,Rimsting,0,Bayern,Oberbayern,Landkreis Rosenheim,4059,2023-12-31T00:00:00Z,https://www.rimsting.de/,rimsting.de|www.rimsting.de,47.878611,12.337778,https://de.wikipedia.org/wiki/Rimsting,Q532970,263251939,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187169,Rohrdorf,0,Bayern,Oberbayern,Landkreis Rosenheim,5986,2023-12-31T00:00:00Z,http://www.rohrdorf.de,rohrdorf.de|www.rohrdorf.de,47.798889,12.167500,https://de.wikipedia.org/wiki/Rohrdorf_(am_Inn),Q539025,259763112,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187170,Rott am Inn,0,Bayern,Oberbayern,Landkreis Rosenheim,4257,2023-12-31T00:00:00Z,http://www.rottinn.net/,rottinn.net|www.rottinn.net,47.982778,12.127500,https://de.wikipedia.org/wiki/Rott_am_Inn,Q558735,251848713,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187172,Samerberg,0,Bayern,Oberbayern,Landkreis Rosenheim,2895,2023-12-31T00:00:00Z,http://www.samerberg.de,samerberg.de|www.samerberg.de,47.783333,12.216667,https://de.wikipedia.org/wiki/Samerberg,Q533300,262582711,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187173,Schonstett,0,Bayern,Oberbayern,Landkreis Rosenheim,1448,2023-12-31T00:00:00Z,http://www.schonstett.de,schonstett.de|www.schonstett.de,47.983333,12.250000,https://de.wikipedia.org/wiki/Schonstett,Q551645,260737313,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187174,Söchtenau,0,Bayern,Oberbayern,Landkreis Rosenheim,2754,2023-12-31T00:00:00Z,http://www.soechtenau.de,soechtenau.de|www.soechtenau.de,47.933333,12.233333,https://de.wikipedia.org/wiki/S%C3%B6chtenau,Q532842,260925320,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187176,Soyen,0,Bayern,Oberbayern,Landkreis Rosenheim,2992,2023-12-31T00:00:00Z,http://www.soyen.de,soyen.de|www.soyen.de,48.116667,12.200000,https://de.wikipedia.org/wiki/Soyen,Q257949,261075730,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187177,Stephanskirchen,0,Bayern,Oberbayern,Landkreis Rosenheim,10872,2023-12-31T00:00:00Z,https://www.stephanskirchen.de/,stephanskirchen.de|www.stephanskirchen.de,47.850000,12.183333,https://de.wikipedia.org/wiki/Stephanskirchen,Q532986,263054622,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187179,Tuntenhausen,0,Bayern,Oberbayern,Landkreis Rosenheim,7461,2023-12-31T00:00:00Z,https://www.tuntenhausen.de/,tuntenhausen.de|www.tuntenhausen.de,47.933333,12.016667,https://de.wikipedia.org/wiki/Tuntenhausen,Q545218,264032374,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187181,Vogtareuth,0,Bayern,Oberbayern,Landkreis Rosenheim,3308,2023-12-31T00:00:00Z,http://www.vogtareuth.de,vogtareuth.de|www.vogtareuth.de,47.950000,12.183333,https://de.wikipedia.org/wiki/Vogtareuth,Q551663,260940401,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187182,Wasserburg am Inn,0,Bayern,Oberbayern,Landkreis Rosenheim,13112,2023-12-31T00:00:00Z,http://www.wasserburg.de,wasserburg.de|www.wasserburg.de,48.060833,12.233333,https://de.wikipedia.org/wiki/Wasserburg_am_Inn,Q259617,262575597,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09187186,Albaching,0,Bayern,Oberbayern,Landkreis Rosenheim,1780,2023-12-31T00:00:00Z,http://www.albaching.de/,albaching.de|www.albaching.de,48.112500,12.115278,https://de.wikipedia.org/wiki/Albaching,Q256920,256259802,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188113,Berg,0,Bayern,Oberbayern,Landkreis Starnberg,8321,2023-12-31T00:00:00Z,https://www.gemeinde-berg.de/,gemeinde-berg.de|www.gemeinde-berg.de,47.967500,11.355833,https://de.wikipedia.org/wiki/Berg_(Starnberger_See),Q127744,262649078,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188117,Andechs,0,Bayern,Oberbayern,Landkreis Starnberg,3865,2023-12-31T00:00:00Z,https://www.gemeinde-andechs.de/,gemeinde-andechs.de|www.gemeinde-andechs.de,47.966667,11.184722,https://de.wikipedia.org/wiki/Andechs,Q165958,263981172,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188118,Feldafing,0,Bayern,Oberbayern,Landkreis Starnberg,4386,2023-12-31T00:00:00Z,https://www.feldafing.de/,feldafing.de|www.feldafing.de,47.946019,11.293261,https://de.wikipedia.org/wiki/Feldafing,Q507424,263436715,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188120,Gauting,0,Bayern,Oberbayern,Landkreis Starnberg,21435,2023-12-31T00:00:00Z,http://www.gauting.de,gauting.de|www.gauting.de,48.067778,11.373889,https://de.wikipedia.org/wiki/Gauting,Q74057,264179705,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188121,Gilching,0,Bayern,Oberbayern,Landkreis Starnberg,19296,2023-12-31T00:00:00Z,https://www.gilching.de/,gilching.de|www.gilching.de,48.110278,11.301111,https://de.wikipedia.org/wiki/Gilching,Q552131,263922829,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188124,Herrsching am Ammersee,0,Bayern,Oberbayern,Landkreis Starnberg,11045,2023-12-31T00:00:00Z,https://www.herrsching.de/,herrsching.de|www.herrsching.de,48.000000,11.183333,https://de.wikipedia.org/wiki/Herrsching_am_Ammersee,Q170020,264080962,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188126,Inning am Ammersee,0,Bayern,Oberbayern,Landkreis Starnberg,4834,2023-12-31T00:00:00Z,https://www.inning.de/,inning.de|www.inning.de,48.076361,11.152319,https://de.wikipedia.org/wiki/Inning_am_Ammersee,Q310856,263784072,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188127,Krailling,0,Bayern,Oberbayern,Landkreis Starnberg,7895,2023-12-31T00:00:00Z,http://www.krailling.de,krailling.de|www.krailling.de,48.100000,11.400000,https://de.wikipedia.org/wiki/Krailling,Q530780,263564619,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188132,Seefeld,0,Bayern,Oberbayern,Landkreis Starnberg,7768,2023-12-31T00:00:00Z,http://www.seefeld.de,seefeld.de|www.seefeld.de,48.033333,11.200000,https://de.wikipedia.org/wiki/Seefeld_(Oberbayern),Q138356,262508158,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188137,Pöcking,0,Bayern,Oberbayern,Landkreis Starnberg,5617,2023-12-31T00:00:00Z,https://www.poecking.de/,poecking.de|www.poecking.de,47.966667,11.300000,https://de.wikipedia.org/wiki/P%C3%B6cking,Q514747,256628204,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188139,Starnberg,0,Bayern,Oberbayern,Landkreis Starnberg,23940,2023-12-31T00:00:00Z,https://www.starnberg.de/,starnberg.de|www.starnberg.de,47.997222,11.340556,https://de.wikipedia.org/wiki/Starnberg,Q61936,263925573,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188141,Tutzing,0,Bayern,Oberbayern,Landkreis Starnberg,9960,2023-12-31T00:00:00Z,http://www.tutzing.de,tutzing.de|www.tutzing.de,47.908889,11.281389,https://de.wikipedia.org/wiki/Tutzing,Q533166,263849329,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09188144,Weßling,0,Bayern,Oberbayern,Landkreis Starnberg,5562,2023-12-31T00:00:00Z,https://www.gemeinde-wessling.de/,gemeinde-wessling.de|www.gemeinde-wessling.de,48.078056,11.252500,https://de.wikipedia.org/wiki/We%C3%9Fling,Q536419,264173604,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
